subjID	trial	cue	keyPressed	outcome	rt
2	179	2	0	0	1.155077
2	180	1	1	0	1.054461
2	181	2	0	0	1.799413
2	182	3	1	0	2.399225
2	183	2	0	0	1.299438
2	184	1	1	-1	1.85474
2	185	3	1	-1	0.6442377
2	186	4	1	-1	1.676717
2	187	3	1	0	1.166116
2	188	3	1	-1	0.8548183
2	189	4	0	0	1.932441
2	190	1	0	-1	1.366213
2	191	2	0	0	1.999229
2	192	2	0	0	1.465928
2	193	4	0	0	1.743578
2	194	4	0	0	1.954389
2	195	3	1	0	1.477134
2	196	1	1	0	0.9327019
2	197	3	1	0	1.122261
2	198	1	1	-1	0.866122
2	199	4	0	-1	1.5556
2	200	3	1	0	1.600241
2	201	3	1	0	1.033042
2	202	1	1	0	1.344131
2	203	4	0	-1	1.621169
2	204	2	1	-1	1.954727
2	205	3	1	0	1.510588
2	206	4	0	0	1.399564
2	207	2	0	0	1.78827
2	208	4	0	0	1.721519
2	209	3	1	0	1.465917
2	210	2	0	0	1.155214
2	211	2	0	-1	1.41054
2	212	2	0	-1	2.021454
2	213	1	1	0	2.443264
2	214	4	0	0	1.588173
2	215	4	0	0	1.288638
2	216	3	0	-1	2.509948
2	217	3	1	0	1.643614
2	218	4	0	0	2.510387
2	219	1	1	0	1.521183
2	220	3	1	0	2.509983
2	221	2	0	0	1.599098
2	222	1	1	0	1.521655
2	223	1	1	0	1.032936
2	224	1	1	0	0.8443796
2	225	4	0	0	0.8775287
2	226	4	0	0	1.355128
2	227	2	0	-1	2.099412
2	228	1	1	0	1.410093
2	229	3	1	0	1.155153
2	230	1	1	-1	1.043955
2	231	1	0	0	1.55461
2	232	1	0	0	1.199594
2	233	2	1	0	1.655112
2	234	3	1	-1	1.377287
2	235	4	0	0	1.366306
2	236	2	0	0	2.509939
2	237	1	1	0	2.332383
2	238	2	0	0	2.509289
2	239	4	0	0	1.677037
2	240	2	0	0	2.054704
3	1	3	1	0	1.02168
3	2	4	1	0	0.9772189
3	3	4	1	-1	0.877631
3	4	2	0	0	0.7886219
3	5	3	0	0	0.8883489
3	6	4	1	0	1.354988
3	7	4	0	-1	0.5440457
3	8	2	1	-1	1.588365
3	9	1	0	0	0.6111169
3	10	4	0	0	0.5887309
3	11	3	0	0	0.7996203
3	12	4	0	0	0.8550361
3	13	4	0	0	0.5775492
3	14	2	0	0	1.055398
3	15	1	0	-1	1.077321
3	16	3	0	-1	1.132774
3	17	2	0	-1	2.343347
3	18	3	0	-1	1.010502
3	19	1	1	0	1.066361
3	20	3	0	-1	1.464608
3	21	2	0	0	1.599207
3	22	4	1	0	1.576973
3	23	1	1	-1	0.8886591
3	24	3	0	-1	0.8999829
3	25	3	1	-1	1.088446
3	26	3	0	0	1.278888
3	27	1	1	0	0.8884002
3	28	4	0	0	0.8107693
3	29	2	1	-1	1.143717
3	30	1	0	-1	1.232748
3	31	4	0	-1	0.8214889
3	32	3	0	0	0.9770561
3	33	2	1	-1	1.177222
3	34	3	0	0	1.410503
3	35	4	0	0	1.032889
3	36	2	1	-1	0.9444031
3	37	2	0	0	1.19965
3	38	1	1	0	0.9775598
3	39	4	0	-1	0.9664294
3	40	4	1	0	1.266041
3	41	1	1	0	0.7660253
3	42	3	0	-1	0.8883173
3	43	3	1	0	0.877191
3	44	2	0	0	1.266438
3	45	1	1	0	0.7996516
3	46	2	0	0	1.19933
3	47	3	0	0	1.177274
3	48	3	1	-1	1.399473
3	49	2	0	0	1.133119
3	50	1	1	0	0.9208754
3	51	1	1	0	0.8220463
3	52	4	1	-1	0.8876781
3	53	1	1	0	1.276905
3	54	2	0	0	0.9326258
3	55	1	1	-1	1.210381
3	56	2	0	0	1.255194
3	57	4	0	0	0.9439804
3	58	1	1	0	1.377453
3	59	1	1	-1	1.632142
3	60	2	0	0	1.221589
3	61	4	0	-1	0.921862
3	62	4	1	0	1.566076
3	63	4	1	-1	0.9774809
3	64	3	0	0	0.9328411
3	65	3	0	-1	0.8773502
3	66	2	0	0	1.142854
3	67	1	1	0	1.17703
3	68	2	0	0	0.7447672
3	69	2	0	0	0.5997108
3	70	4	1	-1	1.34377
3	71	1	0	0	0.7773142
3	72	4	0	0	0.5998262
3	73	1	0	-1	0.7110123
3	74	4	0	-1	1.010627
3	75	2	0	0	0.7890191
3	76	1	1	0	0.9216443
3	77	3	0	-1	0.7771087
3	78	2	0	0	0.6662791
3	79	3	1	0	1.266062
3	80	3	1	0	1.088498
3	81	1	1	0	1.044107
3	82	4	1	0	1.177422
3	83	4	1	0	1.010613
3	84	2	0	-1	0.6556876
3	85	1	1	-1	0.9328132
3	86	3	0	0	0.766301
3	87	2	0	0	0.733125
3	88	1	0	-1	0.6883152
3	89	3	1	-1	1.377475
3	90	2	0	0	0.6106924
3	91	4	0	-1	0.7902431
3	92	2	0	-1	0.7663957
3	93	1	1	0	1.210732
3	94	2	0	0	0.7551969
3	95	1	1	0	0.9776546
3	96	1	1	0	0.9661183
3	97	4	0	0	1.210428
3	98	1	1	0	1.399166
3	99	3	0	0	1.02169
3	100	2	0	-1	0.7997504
3	101	2	0	0	0.9885206
3	102	4	0	-1	0.7218962
3	103	4	0	-1	0.8328344
3	104	1	1	0	1.066298
3	105	4	1	-1	0.7439724
3	106	2	0	0	0.8329723
3	107	1	1	-1	1.488307
3	108	3	0	-1	0.8217327
3	109	4	0	-1	0.9553565
3	110	3	1	-1	1.077998
3	111	1	0	-1	0.8662297
3	112	3	1	-1	1.654981
3	113	1	1	0	1.099529
3	114	3	1	-1	1.39949
3	115	4	0	0	0.8651674
3	116	3	0	-1	1.077039
3	117	3	0	-1	0.8551498
3	118	3	1	-1	1.199476
3	119	2	0	0	0.8553374
3	120	2	0	0	0.9108346
3	121	3	1	0	1.321765
3	122	4	0	0	0.9436699
3	123	3	1	0	1.332623
3	124	2	0	0	0.6109316
3	125	1	1	-1	1.032818
3	126	3	1	0	1.221616
3	127	3	1	0	1.032908
3	128	3	1	0	0.8772726
3	129	2	0	0	0.777854
3	130	4	0	0	0.7884426
3	131	1	1	0	0.8995215
3	132	2	0	0	0.6664988
3	133	1	1	0	0.8991877
3	134	3	1	-1	1.099623
3	135	2	0	0	0.7657911
3	136	3	1	-1	1.02162
3	137	1	1	0	1.588255
3	138	4	0	0	0.5995299
3	139	4	0	-1	0.62186
3	140	1	1	0	0.9441717
3	141	4	1	0	1.010816
3	142	1	1	-1	1.166069
3	143	4	1	-1	0.9220784
3	144	3	0	-1	1.83268
3	145	3	1	0	1.410383
3	146	1	1	0	1.543677
3	147	1	1	0	1.02193
3	148	4	1	-1	2.509874
3	149	2	0	0	0.6999522
3	150	2	0	-1	0.5887097
3	151	4	0	0	1.077557
3	152	4	0	0	0.6773828
3	153	1	1	0	2.221249
3	154	2	0	0	0.6442338
3	155	1	0	-1	0.788396
3	156	3	1	0	0.9662522
3	157	4	0	0	0.7551459
3	158	4	0	0	1.032727
3	159	1	1	-1	0.8883461
3	160	1	1	0	2.509895
3	161	2	0	-1	0.7553704
3	162	3	1	-1	2.510071
3	163	2	0	0	0.8442064
3	164	4	0	0	0.8550819
3	165	1	1	0	1.854966
3	166	3	1	0	1.599549
3	167	3	1	0	0.9881018
3	168	2	0	0	0.8662814
3	169	4	0	0	0.7440248
3	170	2	0	0	0.6773087
3	171	2	0	-1	0.6221424
3	172	4	0	-1	0.8000351
3	173	3	1	0	1.443991
3	174	3	1	0	1.03289
3	175	4	0	0	0.8218767
3	176	2	0	0	0.7331823
3	177	1	1	0	2.232114
3	178	2	0	0	0.7883497
3	179	2	0	0	0.7884768
3	180	1	1	0	2.110387
3	181	2	0	0	0.8216773
3	182	3	1	0	1.088254
3	183	2	0	0	0.7444031
3	184	1	1	-1	0.7774071
3	185	3	1	-1	0.9715685
3	186	4	0	-1	0.6663587
3	187	3	1	0	1.443688
3	188	3	1	-1	0.8331295
3	189	4	0	0	0.8439782
3	190	1	1	0	0.9328834
3	191	2	0	0	0.7661846
3	192	2	0	0	0.7329094
3	193	4	0	0	0.6773814
3	194	4	0	0	0.6775605
3	195	3	1	0	1.155233
3	196	1	1	0	1.2995
3	197	3	1	0	0.888326
3	198	1	1	-1	1.432669
3	199	4	0	-1	0.7887262
3	200	3	1	0	0.9777712
3	201	3	1	0	1.298707
3	202	1	1	0	1.054938
3	203	4	0	-1	0.9770675
3	204	2	0	0	0.8105468
3	205	3	1	0	1.132726
3	206	4	1	-1	0.9329326
3	207	2	0	0	0.8109432
3	208	4	0	0	0.8220209
3	209	3	1	0	1.288443
3	210	2	0	0	1.699078
3	211	2	0	-1	0.8553473
3	212	2	0	-1	0.7773215
3	213	1	1	0	0.9549845
3	214	4	0	0	1.121344
3	215	4	0	0	0.7219974
3	216	3	1	0	0.8883777
3	217	3	1	0	0.7217384
3	218	4	0	0	0.8550699
3	219	1	1	0	0.8995321
3	220	3	1	0	0.9218231
3	221	2	0	0	0.7890327
3	222	1	1	0	0.9320977
3	223	1	1	0	0.9552936
3	224	1	1	0	0.9219728
3	225	4	0	0	0.8997934
3	226	4	0	0	0.7331585
3	227	2	0	-1	0.8106187
3	228	1	1	0	1.021857
3	229	3	1	0	1.055043
3	230	1	1	-1	1.077495
3	231	1	1	0	1.121561
3	232	1	1	0	0.699722
3	233	2	0	0	1.010975
3	234	3	1	-1	1.621766
3	235	4	0	0	0.8663529
3	236	2	0	0	0.5995647
3	237	1	1	0	1.27711
3	238	2	0	0	0.6331677
3	239	4	0	0	0.8550526
3	240	2	0	0	0.810894
4	1	3	1	0	0.3445385
4	2	4	1	0	1.17711
4	3	4	1	-1	0.9439971
4	4	2	0	0	1.976938
4	5	3	1	0	0.9882566
4	6	4	0	-1	1.232924
4	7	4	1	-1	0.7887883
4	8	2	0	0	1.154828
4	9	1	0	0	1.199465
4	10	4	1	-1	1.243956
4	11	3	1	-1	1.254984
4	12	4	0	0	0.8994566
4	13	4	0	0	0.7994564
4	14	2	0	0	0.966181
4	15	1	0	-1	0.744036
4	16	3	1	0	1.19976
4	17	2	0	-1	1.321312
4	18	3	1	-1	1.321769
4	19	1	0	-1	0.9773188
4	20	3	1	-1	1.699043
4	21	2	0	0	0.6109971
4	22	4	0	-1	0.877171
4	23	1	0	0	0.8888229
4	24	3	1	0	1.165905
4	25	3	1	-1	0.910801
4	26	3	0	0	0.9661768
4	27	1	0	-1	0.6887335
4	28	4	0	0	0.7222409
4	29	2	0	-1	0.6330671
4	30	1	0	-1	1.032753
4	31	4	0	-1	1.288355
4	32	3	1	0	1.055394
4	33	2	0	-1	0.6773043
4	34	3	1	-1	0.9551566
4	35	4	1	-1	1.288217
4	36	2	1	-1	1.010492
4	37	2	0	0	0.5440691
4	38	1	0	-1	0.7445725
4	39	4	1	-1	1.477174
4	40	4	0	-1	1.210617
4	41	1	1	0	0.7774602
4	42	3	1	0	0.8776482
4	43	3	1	0	0.8562433
4	44	2	1	-1	1.610618
4	45	1	1	0	0.7883555
4	46	2	0	0	0.9775565
4	47	3	1	-1	0.9327667
4	48	3	1	-1	0.8108633
4	49	2	0	0	1.310873
4	50	1	1	0	1.288267
4	51	1	1	0	0.8217831
4	52	4	0	-1	1.149112
4	53	1	1	0	0.8557812
4	54	2	0	0	1.632611
4	55	1	1	-1	0.9660356
4	56	2	0	0	0.8218428
4	57	4	0	0	0.9218656
4	58	1	1	0	0.9439858
4	59	1	1	-1	0.9772641
4	60	2	0	0	0.8324595
4	61	4	0	-1	0.9218776
4	62	4	1	0	1.221707
4	63	4	1	-1	1.088056
4	64	3	1	0	1.232785
4	65	3	1	-1	0.8999097
4	66	2	0	0	0.6776476
4	67	1	1	0	0.8996455
4	68	2	0	0	0.7216344
4	69	2	0	0	0.6335714
4	70	4	0	-1	1.044056
4	71	1	1	0	1.043496
4	72	4	0	0	0.6776245
4	73	1	1	0	1.13259
4	74	4	0	-1	0.7664108
4	75	2	0	0	0.7664716
4	76	1	1	0	1.044065
4	77	3	1	0	1.166016
4	78	2	0	0	0.755394
4	79	3	1	0	1.044111
4	80	3	1	0	0.9886283
4	81	1	1	0	1.165992
4	82	4	1	0	1.377044
4	83	4	1	0	1.010628
4	84	2	0	-1	0.7662178
4	85	1	1	-1	1.055135
4	86	3	1	-1	0.9216497
4	87	2	0	0	0.732861
4	88	1	1	0	1.033107
4	89	3	1	-1	0.866729
4	90	2	0	0	0.9443511
4	91	4	0	-1	0.7549185
4	92	2	0	-1	0.9216393
4	93	1	1	0	1.010323
4	94	2	0	0	0.6995772
4	95	1	0	0	1.221851
4	96	1	0	-1	0.9551635
4	97	4	1	-1	1.022011
4	98	1	0	-1	0.9107261
4	99	3	1	-1	0.7665501
4	100	2	0	-1	0.6551074
4	101	2	0	0	0.755113
4	102	4	1	0	1.210588
4	103	4	1	0	0.932879
4	104	1	1	0	1.14412
4	105	4	1	-1	1.144103
4	106	2	0	0	0.732925
4	107	1	0	0	1.17736
4	108	3	1	0	0.9550571
4	109	4	1	0	0.9551513
4	110	3	1	-1	0.9111257
4	111	1	1	-1	1.066299
4	112	3	1	-1	0.955394
4	113	1	0	-1	0.8549753
4	114	3	0	0	0.8108814
4	115	4	0	0	0.7548932
4	116	3	0	-1	0.810856
4	117	3	1	0	0.8332286
4	118	3	1	-1	0.7442185
4	119	2	0	0	0.7663732
4	120	2	0	0	0.5549624
4	121	3	1	0	1.110461
4	122	4	0	0	0.8996517
4	123	3	1	0	0.9109029
4	124	2	0	0	0.7332426
4	125	1	1	-1	1.032759
4	126	3	1	0	0.9106762
4	127	3	1	0	0.9440742
4	128	3	1	0	0.8887361
4	129	2	0	0	0.8775054
4	130	4	1	-1	1.132955
4	131	1	1	0	0.9659164
4	132	2	0	0	0.7992131
4	133	1	1	0	1.057279
4	134	3	1	-1	1.210417
4	135	2	0	0	0.8550106
4	136	3	1	-1	0.8330855
4	137	1	1	0	1.143869
4	138	4	1	-1	1.256309
4	139	4	1	-1	1.032977
4	140	1	1	0	0.7994385
4	141	4	0	0	1.144278
4	142	1	1	-1	1.021853
4	143	4	0	0	0.5996606
4	144	3	1	0	0.9442079
4	145	3	1	0	0.8548196
4	146	1	1	0	1.021745
4	147	1	1	0	0.899777
4	148	4	1	-1	1.366034
4	149	2	0	0	0.8442789
4	150	2	0	-1	0.7215403
4	151	4	0	0	0.8969477
4	152	4	0	0	0.6885445
4	153	1	1	0	1.07727
4	154	2	0	0	0.733086
4	155	1	1	0	0.8883235
4	156	3	1	0	0.9775121
4	157	4	0	0	0.8662791
4	158	4	0	0	0.6998475
4	159	1	1	-1	0.97734
4	160	1	1	0	1.11066
4	161	2	0	-1	0.7217582
4	162	3	1	-1	0.9554639
